4	0	-442.9322	0.4794	-1.8533	175.4976	8283.9849	-5761.3957	3380.3892	150.2540
4	1	-442.9322	0.4794	-1.8533	173.6443	8027.5640	-5616.1382	3373.0070	150.7339
4	2	-442.9322	0.4794	-1.8533	171.7911	7772.6690	-5474.5559	3365.6248	151.2149
4	3	-442.9322	0.4794	-1.8533	169.9378	7519.3423	-5336.6151	3358.2426	151.6960
4	4	-442.9322	0.4794	-1.8533	168.0845	7267.6267	-5202.2793	3350.8604	152.1771
4	5	-442.9322	0.4794	-1.8533	166.2313	7017.5648	-5071.5119	3343.4782	152.6582
4	6	-442.9322	0.4794	-1.8533	164.3780	6769.1986	-4944.2753	3336.0960	153.1392
4	7	-442.9322	0.6262	-1.8533	162.5248	6522.5696	-4820.5318	3328.7138	153.6203
4	8	-442.9322	0.6262	-1.8533	160.6715	6277.6409	-4700.4026	3321.3316	154.2042
4	9	0.0000	0.6262	-1.8533	158.8183	6034.2696	-4584.2391	3313.9494	154.9740
4	10	0.0000	0.6262	-1.8533	156.9650	5792.2759	-4472.2594	3313.9487	155.4677
4	11	0.0000	0.6262	-1.8533	155.1117	5552.0197	-4364.0057	3313.9487	156.0886
4	12	0.0000	0.6262	-1.8533	153.2585	5313.4609	-4259.6374	3313.9487	156.7174
4	13	0.0000	0.6262	-1.8533	151.4052	5076.6497	-4159.1168	3313.9487	157.3467
4	14	0.0000	0.4464	-1.8533	149.5520	4841.6415	-4062.3936	3313.9487	157.9760
4	15	0.0000	0.0000	-1.8533	147.6987	4608.5682	-3969.2200	3313.9487	158.4744
4	16	0.0000	0.0000	-1.8533	145.8454	4377.8456	-3878.6031	3313.9487	158.5993
4	17	0.0000	0.0000	-1.8533	143.9922	4149.9626	-3789.3126	3313.9487	158.6055
4	18	0.0000	0.0000	-1.8533	142.1389	3924.9885	-3701.1721	3313.9487	158.6058
4	19	0.0000	0.0000	-1.8533	140.2857	3702.9266	-3614.1730	3313.9487	158.6058
4	20	0.0000	0.0000	-1.8533	138.4324	3483.7772	-3528.3150	3313.9487	158.6058
4	21	0.0000	0.0000	-1.8533	136.5792	3267.5402	-3443.5980	3313.9487	158.6058
4	22	0.0000	0.0000	-1.8533	134.7259	3054.2156	-3360.0220	3313.9487	158.6058
4	23	0.0000	0.0000	-1.8533	132.8726	2843.8034	-3277.5870	3313.9487	158.6058
4	24	0.0000	0.0000	-1.8533	131.0194	2636.3036	-3196.2930	3313.9487	158.6058
4	25	0.0000	0.0000	-1.8533	129.1661	2431.7162	-3116.1401	3313.9487	158.6058
4	26	0.0000	0.0000	-1.8533	127.3129	2230.0412	-3037.1282	3313.9487	158.6058
4	27	0.0000	0.0000	-1.8533	125.4596	2031.2786	-2959.2572	3313.9487	158.6058
4	28	0.0000	0.0000	-1.8533	123.6064	1835.4285	-2882.5274	3313.9487	158.6058
4	29	0.0000	0.0000	-1.8533	121.7531	1642.4907	-2806.9385	3313.9487	158.6058
4	30	0.0000	0.0000	-1.8533	119.8998	1452.4654	-2732.4906	3313.9487	158.6058
4	31	0.0000	0.0000	-1.8533	118.0466	1265.3524	-2659.1838	3313.9487	158.6058
4	32	0.0000	0.0000	-1.8533	116.1933	1081.1519	-2587.0180	3313.9487	158.6058
4	33	0.0000	0.0000	-1.8533	114.3401	899.8638	-2515.9932	3313.9487	158.6058
4	34	0.0000	0.0000	-1.8533	112.4868	721.4881	-2446.1094	3313.9487	158.6058
4	35	0.0000	0.0000	-1.8533	110.6335	546.0248	-2377.3667	3313.9487	158.6058
4	36	0.0000	0.0000	-1.8533	108.7803	373.4739	-2309.7650	3313.9487	158.6058
4	37	0.0000	0.0000	-1.8533	106.9270	203.8354	-2243.3043	3313.9487	158.6058
4	38	0.0000	0.0000	-1.8533	105.0738	37.1094	-2177.9846	3313.9487	158.6058
4	39	0.0000	0.0000	-1.8533	103.2205	-126.7043	-2113.8059	3313.9487	158.6058
4	40	0.0000	0.3847	-1.8533	101.3673	-287.6055	-2050.7682	3313.9487	158.6058
4	41	0.0000	0.3847	-1.8533	99.5140	-445.7300	-1989.2196	3313.9487	158.9288
4	42	0.0000	0.5895	-1.8533	97.6607	-601.3262	-1929.8086	3313.9487	159.3148
4	43	0.0000	0.5895	-1.8533	95.8075	-754.4578	-1872.7271	3313.9487	159.8753
4	44	0.0000	0.5895	-1.8533	93.9542	-905.2214	-1818.2725	3313.9487	160.4674
4	45	0.0000	0.5895	-1.8533	92.1010	-1053.5872	-1766.4114	3313.9487	161.0597
4	46	0.0000	0.5895	-1.8533	90.2477	-1199.5179	-1717.0884	3313.9487	161.6521
4	47	0.0000	0.5895	-1.8533	88.3944	-1342.9772	-1670.2474	3313.9487	162.2444
4	48	0.0000	0.5895	-1.8533	86.5412	-1483.9297	-1625.8321	3313.9487	162.8368
4	49	0.0000	0.5895	-1.8533	84.6879	-1622.3410	-1583.7855	3313.9487	163.4291
4	50	0.0000	0.5895	-1.8533	82.8347	-1758.1775	-1544.0502	3313.9487	164.0214
5	0	769.6130	-1.5949	0.0000	111.1758	6711.2246	4540.3561	2524.7951	227.8508
5	1	769.6130	-1.5949	0.0000	111.1758	6583.8705	4403.1545	2537.6220	226.2520
5	2	769.6130	-0.8872	0.0000	111.1758	6452.7353	4269.5621	2550.4489	224.6516
5	3	769.6130	-0.8872	0.0000	111.1758	6318.4272	4139.1549	2563.2758	223.6301
5	4	769.6130	-0.8872	0.0000	111.1758	6182.0250	4010.9389	2576.1027	222.7379
5	5	769.6130	-0.8872	0.0000	111.1758	6043.6459	3884.8590	2588.9295	221.8476
5	6	769.6130	-0.8872	0.0000	111.1758	5903.3246	3760.9444	2601.7564	220.9573
5	7	769.6130	-0.8872	0.0000	111.1758	5761.0948	3639.2250	2614.5833	220.0671
5	8	769.6130	-0.8872	0.0000	111.1758	5616.9911	3519.7301	2627.4102	219.1768
5	9	769.6130	-0.8872	0.0000	111.1758	5471.0481	3402.4887	2640.2371	218.2866
5	10	769.6130	-0.8872	0.0000	111.1758	5323.3011	3287.5289	2653.0640	217.3963
5	11	769.6130	-0.8872	0.0000	111.1758	5173.7858	3174.8787	2665.8908	216.5060
5	12	769.6130	-0.8872	0.0000	111.1758	5022.5382	3064.5651	2678.7177	215.6158
5	13	769.6130	-0.8872	0.0000	111.1758	4869.5949	2956.6149	2691.5446	214.7255
5	14	769.6130	-0.8872	0.0000	111.1758	4714.9928	2851.0539	2704.3715	213.8353
5	15	769.6130	-0.8872	0.0000	111.1758	4558.7692	2747.9079	2717.1984	212.9450
5	16	769.6130	-0.8872	0.0000	111.1758	4400.9619	2647.2016	2730.0253	212.0547
5	17	769.6130	-0.8872	0.0000	111.1758	4241.6089	2548.9593	2742.8521	211.1645
5	18	769.6130	-0.4218	0.0000	111.1758	4080.7487	2453.2049	2755.6790	210.2742
5	19	769.6130	-0.4218	0.0000	111.1758	3918.6582	2359.5458	2768.5059	209.7631
5	20	769.6130	-0.4218	0.0000	111.1758	3755.8394	2267.1581	2781.3328	209.3386
5	21	769.6130	-0.4218	0.0000	111.1758	3592.3419	2175.9768	2794.1597	208.9153
5	22	898.4525	-0.4218	0.0000	111.1758	3428.1754	2086.0056	2806.9866	208.4637
5	23	898.4525	-2.7764	0.0000	111.1758	3263.4765	1997.3488	2821.9607	208.0683
5	24	633.0216	-2.7764	0.0000	111.1758	3097.1446	1911.8203	2836.9349	206.2093
5	25	633.0216	-2.7764	0.0000	111.1758	2927.1658	1833.0897	2847.4849	203.2852
5	26	633.0216	-2.7764	0.0000	111.1758	2753.5162	1762.8202	2858.0352	200.4997
5	27	633.0216	-2.7764	0.0000	111.1758	2576.6579	1701.0696	2868.5856	197.7155
5	28	633.0216	-2.7764	0.0000	111.1758	2397.0089	1647.9826	2879.1359	194.9313
5	29	633.0216	-2.7764	0.0000	111.1758	2214.9932	1603.6847	2889.6863	192.1471
5	30	633.0216	-2.7764	0.0000	111.1758	2031.0408	1568.2803	2900.2367	189.3629
5	31	633.0216	-2.7764	0.0000	111.1758	1845.5857	1541.8530	2910.7870	186.5787
5	32	633.0216	-1.4815	0.0000	111.1758	1659.0658	1524.4652	2921.3374	183.7945
5	33	633.0216	-2.3423	0.0000	111.1758	1471.9756	1514.7953	2931.8878	182.0798
5	34	633.0216	-2.3423	0.0000	111.1758	1284.6769	1511.0875	2942.4381	179.8827
5	35	633.0216	-2.3423	0.0000	111.1758	1097.3823	1514.9228	2952.9885	177.5355
5	36	0.0000	-2.3423	0.0000	111.1758	910.4022	1526.4295	2963.5388	175.9586
5	37	0.0000	-2.3423	0.0000	111.1758	723.5469	1543.4525	2963.5377	173.4675
5	38	0.0000	-2.6118	0.0000	111.1758	537.5592	1568.2279	2963.5377	171.1236
5	39	0.0000	-2.6118	0.0000	111.1758	352.7915	1600.8656	2963.5377	168.5582
5	40	0.0000	-3.9364	0.0000	111.1758	169.6946	1641.8490	2963.5377	165.9468
5	41	0.0000	-3.9364	0.0000	111.1758	-10.9482	1692.5042	2963.5377	162.2237
5	42	0.0000	-2.5090	0.0000	111.1758	-187.7435	1755.2726	2963.5377	158.2887
5	43	0.0000	-2.5090	0.0000	111.1758	-360.4404	1828.6163	2963.5377	155.5496
5	44	0.0000	-2.5090	0.0000	111.1758	-529.6768	1909.6324	2963.5377	153.0383
5	45	0.0000	-1.1723	0.0000	111.1758	-695.2034	1997.9812	2963.5377	150.5292
5	46	0.0000	-1.1723	0.0000	111.1758	-857.4206	2092.2891	2963.5377	149.1181
5	47	0.0000	-1.1723	0.0000	111.1758	-1017.5610	2190.0846	2963.5377	147.9425
5	48	0.0000	-1.1723	0.0000	111.1758	-1175.6654	2291.1387	2963.5377	146.7701
5	49	0.0000	-0.5108	0.0000	111.1758	-1331.6692	2395.4064	2963.5377	145.5978
5	50	0.0000	-0.5108	0.0000	111.1758	-1485.8985	2502.2853	2963.5377	144.9637
6	0	0.0000	0.0000	1.4577	457.6386	-26710.4713	-9027.1886	19796.7870	-11.3783
6	1	0.0000	0.0000	1.4577	459.0963	-25952.1598	-9179.7916	19796.7870	-11.3783
6	2	0.0000	0.0000	1.4577	460.5540	-25191.4363	-9332.8800	19796.7870	-11.3783
6	3	0.0000	0.0000	1.4577	462.0118	-24428.3007	-9486.4539	19796.7870	-11.3783
6	4	0.0000	0.0000	1.4577	463.4695	-23662.7532	-9640.5131	19796.7870	-11.3783
6	5	0.0000	0.0000	1.4577	464.9273	-22894.7935	-9795.0577	19796.7870	-11.3783
6	6	0.0000	0.0000	1.4577	466.3850	-22124.4219	-9950.0878	19796.7870	-11.3783
6	7	0.0000	0.0000	1.4577	467.8428	-21351.6382	-10105.6032	19796.7870	-11.3783
6	8	0.0000	0.0000	1.4577	469.3005	-20576.4425	-10261.6040	19796.7870	-11.3783
6	9	0.0000	0.0000	1.4577	470.7582	-19798.8347	-10418.0903	19796.7870	-11.3783
6	10	0.0000	0.0000	1.4577	472.2160	-19018.8149	-10575.0619	19796.7870	-11.3783
6	11	0.0000	0.0000	1.4577	473.6737	-18236.3831	-10732.5189	19796.7870	-11.3783
6	12	0.0000	0.0000	1.4577	475.1315	-17451.5393	-10890.4614	19796.7870	-11.3783
6	13	0.0000	0.0000	1.4577	476.5892	-16664.2834	-11048.8892	19796.7870	-11.3783
6	14	0.0000	0.0000	1.4577	478.0469	-15874.6154	-11207.8024	19796.7870	-11.3783
6	15	0.0000	0.0000	1.4577	479.5047	-15082.5355	-11367.2010	19796.7870	-11.3783
6	16	0.0000	0.0000	1.4577	480.9624	-14288.0435	-11527.0851	19796.7870	-11.3783
6	17	0.0000	0.0000	1.4577	482.4202	-13491.1394	-11687.4545	19796.7870	-11.3783
6	18	0.0000	0.0000	1.4577	483.8779	-12691.8234	-11848.3093	19796.7870	-11.3783
6	19	0.0000	0.0000	1.4577	485.3357	-11890.0953	-12009.6495	19796.7870	-11.3783
6	20	0.0000	0.8214	1.4577	486.7934	-11085.9551	-12171.4752	19796.7870	-11.3783
6	21	0.0000	0.8214	1.4577	488.2511	-10279.1451	-12332.4956	19796.7870	-11.0941
6	22	0.0000	0.8214	1.4577	489.7089	-9468.7027	-12487.7472	19796.7870	-10.5035
6	23	0.0000	0.8214	1.4577	491.1666	-8654.1051	-12634.0830	19796.7870	-9.7788
6	24	0.0000	0.8214	1.4577	492.6244	-7835.2260	-12770.0886	19796.7870	-8.9980
6	25	0.0000	0.8214	1.4577	494.0821	-7012.1116	-12895.1219	19796.7870	-8.1945
6	26	0.0000	0.8214	1.4577	495.5399	-6184.8780	-13008.8668	19796.7870	-7.3819
6	27	0.0000	0.8214	1.4577	496.9976	-5353.6693	-13111.1416	19796.7870	-6.5657
6	28	0.0000	0.4366	1.4577	498.4553	-4518.6409	-13201.8200	19796.7870	-5.7481
6	29	0.0000	0.7613	1.4577	499.9131	-3680.0151	-13281.4736	19796.7870	-5.0707
6	30	0.0000	0.7613	1.4577	501.3708	-2838.0978	-13351.9375	19796.7870	-4.4177
6	31	0.0000	0.7613	1.4577	502.8286	-1992.9450	-13412.5057	19796.7870	-3.7030
6	32	0.0000	0.7613	1.4577	504.2863	-1144.6349	-13462.4728	19796.7870	-2.9625
6	33	0.0000	0.7613	1.4577	505.7440	-293.2885	-13501.5017	19796.7870	-2.2113
6	34	0.0000	0.7613	1.4577	507.2018	560.9565	-13529.4111	19796.7870	-1.4556
